id_municipio,sigla_uf,ano,meta,metodologia
2406106,RN,2026,0.6511,herda_trajetoria_uf_v1
2406106,RN,2027,0.7383,herda_trajetoria_uf_v1
2406106,RN,2028,0.8255,herda_trajetoria_uf_v1
2406106,RN,2029,0.9128,herda_trajetoria_uf_v1
2406106,RN,2030,1.0,herda_trajetoria_uf_v1
2406155,RN,2024,0.4766,herda_trajetoria_uf_v1
2406155,RN,2025,0.5639,herda_trajetoria_uf_v1
2406155,RN,2026,0.6511,herda_trajetoria_uf_v1
2406155,RN,2027,0.7383,herda_trajetoria_uf_v1
2406155,RN,2028,0.8255,herda_trajetoria_uf_v1
2406155,RN,2029,0.9128,herda_trajetoria_uf_v1
2406155,RN,2030,1.0,herda_trajetoria_uf_v1
2406205,RN,2024,0.4766,herda_trajetoria_uf_v1
2406205,RN,2025,0.5639,herda_trajetoria_uf_v1
2406205,RN,2026,0.6511,herda_trajetoria_uf_v1
2406205,RN,2027,0.7383,herda_trajetoria_uf_v1
2406205,RN,2028,0.8255,herda_trajetoria_uf_v1
2406205,RN,2029,0.9128,herda_trajetoria_uf_v1
2406205,RN,2030,1.0,herda_trajetoria_uf_v1
2406304,RN,2024,0.4766,herda_trajetoria_uf_v1
2406304,RN,2025,0.5639,herda_trajetoria_uf_v1
2406304,RN,2026,0.6511,herda_trajetoria_uf_v1
2406304,RN,2027,0.7383,herda_trajetoria_uf_v1
2406304,RN,2028,0.8255,herda_trajetoria_uf_v1
2406304,RN,2029,0.9128,herda_trajetoria_uf_v1
2406304,RN,2030,1.0,herda_trajetoria_uf_v1
2406403,RN,2024,0.4766,herda_trajetoria_uf_v1
2406403,RN,2025,0.5639,herda_trajetoria_uf_v1
2406403,RN,2026,0.6511,herda_trajetoria_uf_v1
2406403,RN,2027,0.7383,herda_trajetoria_uf_v1
2406403,RN,2028,0.8255,herda_trajetoria_uf_v1
2406403,RN,2029,0.9128,herda_trajetoria_uf_v1
2406403,RN,2030,1.0,herda_trajetoria_uf_v1
2406502,RN,2024,0.4766,herda_trajetoria_uf_v1
2406502,RN,2025,0.5639,herda_trajetoria_uf_v1
2406502,RN,2026,0.6511,herda_trajetoria_uf_v1
2406502,RN,2027,0.7383,herda_trajetoria_uf_v1
2406502,RN,2028,0.8255,herda_trajetoria_uf_v1
2406502,RN,2029,0.9128,herda_trajetoria_uf_v1
2406502,RN,2030,1.0,herda_trajetoria_uf_v1
2406601,RN,2024,0.4766,herda_trajetoria_uf_v1
2406601,RN,2025,0.5639,herda_trajetoria_uf_v1
2406601,RN,2026,0.6511,herda_trajetoria_uf_v1
2406601,RN,2027,0.7383,herda_trajetoria_uf_v1
2406601,RN,2028,0.8255,herda_trajetoria_uf_v1
2406601,RN,2029,0.9128,herda_trajetoria_uf_v1
2406601,RN,2030,1.0,herda_trajetoria_uf_v1
2406700,RN,2024,0.4766,herda_trajetoria_uf_v1
2406700,RN,2025,0.5639,herda_trajetoria_uf_v1
2406700,RN,2026,0.6511,herda_trajetoria_uf_v1
2406700,RN,2027,0.7383,herda_trajetoria_uf_v1
2406700,RN,2028,0.8255,herda_trajetoria_uf_v1
2406700,RN,2029,0.9128,herda_trajetoria_uf_v1
2406700,RN,2030,1.0,herda_trajetoria_uf_v1
2406809,RN,2024,0.4766,herda_trajetoria_uf_v1
2406809,RN,2025,0.5639,herda_trajetoria_uf_v1
2406809,RN,2026,0.6511,herda_trajetoria_uf_v1
2406809,RN,2027,0.7383,herda_trajetoria_uf_v1
2406809,RN,2028,0.8255,herda_trajetoria_uf_v1
2406809,RN,2029,0.9128,herda_trajetoria_uf_v1
2406809,RN,2030,1.0,herda_trajetoria_uf_v1
2406908,RN,2024,0.4766,herda_trajetoria_uf_v1
2406908,RN,2025,0.5639,herda_trajetoria_uf_v1
2406908,RN,2026,0.6511,herda_trajetoria_uf_v1
2406908,RN,2027,0.7383,herda_trajetoria_uf_v1
2406908,RN,2028,0.8255,herda_trajetoria_uf_v1
2406908,RN,2029,0.9128,herda_trajetoria_uf_v1
2406908,RN,2030,1.0,herda_trajetoria_uf_v1
2407005,RN,2024,0.4766,herda_trajetoria_uf_v1
2407005,RN,2025,0.5639,herda_trajetoria_uf_v1
2407005,RN,2026,0.6511,herda_trajetoria_uf_v1
2407005,RN,2027,0.7383,herda_trajetoria_uf_v1
2407005,RN,2028,0.8255,herda_trajetoria_uf_v1
2407005,RN,2029,0.9128,herda_trajetoria_uf_v1
2407005,RN,2030,1.0,herda_trajetoria_uf_v1
2407104,RN,2024,0.4766,herda_trajetoria_uf_v1
2407104,RN,2025,0.5639,herda_trajetoria_uf_v1
2407104,RN,2026,0.6511,herda_trajetoria_uf_v1
2407104,RN,2027,0.7383,herda_trajetoria_uf_v1
2407104,RN,2028,0.8255,herda_trajetoria_uf_v1
2407104,RN,2029,0.9128,herda_trajetoria_uf_v1
2407104,RN,2030,1.0,herda_trajetoria_uf_v1
2407203,RN,2024,0.4766,herda_trajetoria_uf_v1
2407203,RN,2025,0.5639,herda_trajetoria_uf_v1
2407203,RN,2026,0.6511,herda_trajetoria_uf_v1
2407203,RN,2027,0.7383,herda_trajetoria_uf_v1
2407203,RN,2028,0.8255,herda_trajetoria_uf_v1
2407203,RN,2029,0.9128,herda_trajetoria_uf_v1
2407203,RN,2030,1.0,herda_trajetoria_uf_v1
2407252,RN,2024,0.4766,herda_trajetoria_uf_v1
2407252,RN,2025,0.5639,herda_trajetoria_uf_v1
2407252,RN,2026,0.6511,herda_trajetoria_uf_v1
2407252,RN,2027,0.7383,herda_trajetoria_uf_v1
2407252,RN,2028,0.8255,herda_trajetoria_uf_v1
2407252,RN,2029,0.9128,herda_trajetoria_uf_v1
2407252,RN,2030,1.0,herda_trajetoria_uf_v1
2407302,RN,2024,0.4766,herda_trajetoria_uf_v1
2407302,RN,2025,0.5639,herda_trajetoria_uf_v1
2407302,RN,2026,0.6511,herda_trajetoria_uf_v1
2407302,RN,2027,0.7383,herda_trajetoria_uf_v1
2407302,RN,2028,0.8255,herda_trajetoria_uf_v1
2407302,RN,2029,0.9128,herda_trajetoria_uf_v1
2407302,RN,2030,1.0,herda_trajetoria_uf_v1
2407401,RN,2024,0.4766,herda_trajetoria_uf_v1
2407401,RN,2025,0.5639,herda_trajetoria_uf_v1
2407401,RN,2026,0.6511,herda_trajetoria_uf_v1
2407401,RN,2027,0.7383,herda_trajetoria_uf_v1
2407401,RN,2028,0.8255,herda_trajetoria_uf_v1
2407401,RN,2029,0.9128,herda_trajetoria_uf_v1
2407401,RN,2030,1.0,herda_trajetoria_uf_v1
2407500,RN,2024,0.4766,herda_trajetoria_uf_v1
2407500,RN,2025,0.5639,herda_trajetoria_uf_v1
2407500,RN,2026,0.6511,herda_trajetoria_uf_v1
2407500,RN,2027,0.7383,herda_trajetoria_uf_v1
2407500,RN,2028,0.8255,herda_trajetoria_uf_v1
2407500,RN,2029,0.9128,herda_trajetoria_uf_v1
2407500,RN,2030,1.0,herda_trajetoria_uf_v1
2407609,RN,2024,0.4766,herda_trajetoria_uf_v1
2407609,RN,2025,0.5639,herda_trajetoria_uf_v1
2407609,RN,2026,0.6511,herda_trajetoria_uf_v1
2407609,RN,2027,0.7383,herda_trajetoria_uf_v1
2407609,RN,2028,0.8255,herda_trajetoria_uf_v1
2407609,RN,2029,0.9128,herda_trajetoria_uf_v1
2407609,RN,2030,1.0,herda_trajetoria_uf_v1
2407708,RN,2024,0.4766,herda_trajetoria_uf_v1
2407708,RN,2025,0.5639,herda_trajetoria_uf_v1
2407708,RN,2026,0.6511,herda_trajetoria_uf_v1
2407708,RN,2027,0.7383,herda_trajetoria_uf_v1
2407708,RN,2028,0.8255,herda_trajetoria_uf_v1
2407708,RN,2029,0.9128,herda_trajetoria_uf_v1
2407708,RN,2030,1.0,herda_trajetoria_uf_v1
2407807,RN,2024,0.4766,herda_trajetoria_uf_v1
2407807,RN,2025,0.5639,herda_trajetoria_uf_v1
2407807,RN,2026,0.6511,herda_trajetoria_uf_v1
2407807,RN,2027,0.7383,herda_trajetoria_uf_v1
2407807,RN,2028,0.8255,herda_trajetoria_uf_v1
2407807,RN,2029,0.9128,herda_trajetoria_uf_v1
2407807,RN,2030,1.0,herda_trajetoria_uf_v1
2407906,RN,2024,0.4766,herda_trajetoria_uf_v1
2407906,RN,2025,0.5639,herda_trajetoria_uf_v1
2407906,RN,2026,0.6511,herda_trajetoria_uf_v1
2407906,RN,2027,0.7383,herda_trajetoria_uf_v1
2407906,RN,2028,0.8255,herda_trajetoria_uf_v1
2407906,RN,2029,0.9128,herda_trajetoria_uf_v1
2407906,RN,2030,1.0,herda_trajetoria_uf_v1
2408003,RN,2024,0.4766,herda_trajetoria_uf_v1
2408003,RN,2025,0.5639,herda_trajetoria_uf_v1
2408003,RN,2026,0.6511,herda_trajetoria_uf_v1
2408003,RN,2027,0.7383,herda_trajetoria_uf_v1
2408003,RN,2028,0.8255,herda_trajetoria_uf_v1
2408003,RN,2029,0.9128,herda_trajetoria_uf_v1
2408003,RN,2030,1.0,herda_trajetoria_uf_v1
2408102,RN,2024,0.4766,herda_trajetoria_uf_v1
2408102,RN,2025,0.5639,herda_trajetoria_uf_v1
2408102,RN,2026,0.6511,herda_trajetoria_uf_v1
2408102,RN,2027,0.7383,herda_trajetoria_uf_v1
2408102,RN,2028,0.8255,herda_trajetoria_uf_v1
2408102,RN,2029,0.9128,herda_trajetoria_uf_v1
2408102,RN,2030,1.0,herda_trajetoria_uf_v1
2408201,RN,2024,0.4766,herda_trajetoria_uf_v1
2408201,RN,2025,0.5639,herda_trajetoria_uf_v1
2408201,RN,2026,0.6511,herda_trajetoria_uf_v1
2408201,RN,2027,0.7383,herda_trajetoria_uf_v1
2408201,RN,2028,0.8255,herda_trajetoria_uf_v1
2408201,RN,2029,0.9128,herda_trajetoria_uf_v1
2408201,RN,2030,1.0,herda_trajetoria_uf_v1
2408300,RN,2024,0.4766,herda_trajetoria_uf_v1
2408300,RN,2025,0.5639,herda_trajetoria_uf_v1
2408300,RN,2026,0.6511,herda_trajetoria_uf_v1
2408300,RN,2027,0.7383,herda_trajetoria_uf_v1
2408300,RN,2028,0.8255,herda_trajetoria_uf_v1
2408300,RN,2029,0.9128,herda_trajetoria_uf_v1
2408300,RN,2030,1.0,herda_trajetoria_uf_v1
2408409,RN,2024,0.4766,herda_trajetoria_uf_v1
2408409,RN,2025,0.5639,herda_trajetoria_uf_v1
2408409,RN,2026,0.6511,herda_trajetoria_uf_v1
2408409,RN,2027,0.7383,herda_trajetoria_uf_v1
2408409,RN,2028,0.8255,herda_trajetoria_uf_v1
2408409,RN,2029,0.9128,herda_trajetoria_uf_v1
2408409,RN,2030,1.0,herda_trajetoria_uf_v1
2408508,RN,2024,0.4766,herda_trajetoria_uf_v1
2408508,RN,2025,0.5639,herda_trajetoria_uf_v1
2408508,RN,2026,0.6511,herda_trajetoria_uf_v1
2408508,RN,2027,0.7383,herda_trajetoria_uf_v1
2408508,RN,2028,0.8255,herda_trajetoria_uf_v1
2408508,RN,2029,0.9128,herda_trajetoria_uf_v1
2408508,RN,2030,1.0,herda_trajetoria_uf_v1
2408607,RN,2024,0.4766,herda_trajetoria_uf_v1
2408607,RN,2025,0.5639,herda_trajetoria_uf_v1
2408607,RN,2026,0.6511,herda_trajetoria_uf_v1
2408607,RN,2027,0.7383,herda_trajetoria_uf_v1
2408607,RN,2028,0.8255,herda_trajetoria_uf_v1
2408607,RN,2029,0.9128,herda_trajetoria_uf_v1
2408607,RN,2030,1.0,herda_trajetoria_uf_v1
2408706,RN,2024,0.4766,herda_trajetoria_uf_v1
2408706,RN,2025,0.5639,herda_trajetoria_uf_v1
2408706,RN,2026,0.6511,herda_trajetoria_uf_v1
2408706,RN,2027,0.7383,herda_trajetoria_uf_v1
2408706,RN,2028,0.8255,herda_trajetoria_uf_v1
2408706,RN,2029,0.9128,herda_trajetoria_uf_v1
2408706,RN,2030,1.0,herda_trajetoria_uf_v1
2408805,RN,2024,0.4766,herda_trajetoria_uf_v1
2408805,RN,2025,0.5639,herda_trajetoria_uf_v1
2408805,RN,2026,0.6511,herda_trajetoria_uf_v1
2408805,RN,2027,0.7383,herda_trajetoria_uf_v1
2408805,RN,2028,0.8255,herda_trajetoria_uf_v1
2408805,RN,2029,0.9128,herda_trajetoria_uf_v1
2408805,RN,2030,1.0,herda_trajetoria_uf_v1
2408904,RN,2024,0.4766,herda_trajetoria_uf_v1
2408904,RN,2025,0.5639,herda_trajetoria_uf_v1
2408904,RN,2026,0.6511,herda_trajetoria_uf_v1
2408904,RN,2027,0.7383,herda_trajetoria_uf_v1
2408904,RN,2028,0.8255,herda_trajetoria_uf_v1
2408904,RN,2029,0.9128,herda_trajetoria_uf_v1
2408904,RN,2030,1.0,herda_trajetoria_uf_v1
2408953,RN,2024,0.4766,herda_trajetoria_uf_v1
2408953,RN,2025,0.5639,herda_trajetoria_uf_v1
2408953,RN,2026,0.6511,herda_trajetoria_uf_v1
2408953,RN,2027,0.7383,herda_trajetoria_uf_v1
2408953,RN,2028,0.8255,herda_trajetoria_uf_v1
2408953,RN,2029,0.9128,herda_trajetoria_uf_v1
2408953,RN,2030,1.0,herda_trajetoria_uf_v1
2409100,RN,2024,0.4766,herda_trajetoria_uf_v1
2409100,RN,2025,0.5639,herda_trajetoria_uf_v1
2409100,RN,2026,0.6511,herda_trajetoria_uf_v1
2409100,RN,2027,0.7383,herda_trajetoria_uf_v1
2409100,RN,2028,0.8255,herda_trajetoria_uf_v1
2409100,RN,2029,0.9128,herda_trajetoria_uf_v1
2409100,RN,2030,1.0,herda_trajetoria_uf_v1
2409209,RN,2024,0.4766,herda_trajetoria_uf_v1
2409209,RN,2025,0.5639,herda_trajetoria_uf_v1
2409209,RN,2026,0.6511,herda_trajetoria_uf_v1
2409209,RN,2027,0.7383,herda_trajetoria_uf_v1
2409209,RN,2028,0.8255,herda_trajetoria_uf_v1
2409209,RN,2029,0.9128,herda_trajetoria_uf_v1
2409209,RN,2030,1.0,herda_trajetoria_uf_v1
2409308,RN,2024,0.4766,herda_trajetoria_uf_v1
2409308,RN,2025,0.5639,herda_trajetoria_uf_v1
2409308,RN,2026,0.6511,herda_trajetoria_uf_v1
2409308,RN,2027,0.7383,herda_trajetoria_uf_v1
2409308,RN,2028,0.8255,herda_trajetoria_uf_v1
2409308,RN,2029,0.9128,herda_trajetoria_uf_v1
2409308,RN,2030,1.0,herda_trajetoria_uf_v1
2409332,RN,2024,0.4766,herda_trajetoria_uf_v1
2409332,RN,2025,0.5639,herda_trajetoria_uf_v1
2409332,RN,2026,0.6511,herda_trajetoria_uf_v1
2409332,RN,2027,0.7383,herda_trajetoria_uf_v1
2409332,RN,2028,0.8255,herda_trajetoria_uf_v1
2409332,RN,2029,0.9128,herda_trajetoria_uf_v1
2409332,RN,2030,1.0,herda_trajetoria_uf_v1
2409407,RN,2024,0.4766,herda_trajetoria_uf_v1
2409407,RN,2025,0.5639,herda_trajetoria_uf_v1
2409407,RN,2026,0.6511,herda_trajetoria_uf_v1
2409407,RN,2027,0.7383,herda_trajetoria_uf_v1
2409407,RN,2028,0.8255,herda_trajetoria_uf_v1
2409407,RN,2029,0.9128,herda_trajetoria_uf_v1
2409407,RN,2030,1.0,herda_trajetoria_uf_v1
2409506,RN,2024,0.4766,herda_trajetoria_uf_v1
2409506,RN,2025,0.5639,herda_trajetoria_uf_v1
2409506,RN,2026,0.6511,herda_trajetoria_uf_v1
2409506,RN,2027,0.7383,herda_trajetoria_uf_v1
2409506,RN,2028,0.8255,herda_trajetoria_uf_v1
2409506,RN,2029,0.9128,herda_trajetoria_uf_v1
2409506,RN,2030,1.0,herda_trajetoria_uf_v1
2409605,RN,2024,0.4766,herda_trajetoria_uf_v1
2409605,RN,2025,0.5639,herda_trajetoria_uf_v1
2409605,RN,2026,0.6511,herda_trajetoria_uf_v1
2409605,RN,2027,0.7383,herda_trajetoria_uf_v1
2409605,RN,2028,0.8255,herda_trajetoria_uf_v1
2409605,RN,2029,0.9128,herda_trajetoria_uf_v1
2409605,RN,2030,1.0,herda_trajetoria_uf_v1
2409704,RN,2024,0.4766,herda_trajetoria_uf_v1
2409704,RN,2025,0.5639,herda_trajetoria_uf_v1
2409704,RN,2026,0.6511,herda_trajetoria_uf_v1
2409704,RN,2027,0.7383,herda_trajetoria_uf_v1
2409704,RN,2028,0.8255,herda_trajetoria_uf_v1
2409704,RN,2029,0.9128,herda_trajetoria_uf_v1
2409704,RN,2030,1.0,herda_trajetoria_uf_v1
2409803,RN,2024,0.4766,herda_trajetoria_uf_v1
2409803,RN,2025,0.5639,herda_trajetoria_uf_v1
2409803,RN,2026,0.6511,herda_trajetoria_uf_v1
2409803,RN,2027,0.7383,herda_trajetoria_uf_v1
2409803,RN,2028,0.8255,herda_trajetoria_uf_v1
2409803,RN,2029,0.9128,herda_trajetoria_uf_v1
2409803,RN,2030,1.0,herda_trajetoria_uf_v1
2409902,RN,2024,0.4766,herda_trajetoria_uf_v1
2409902,RN,2025,0.5639,herda_trajetoria_uf_v1
2409902,RN,2026,0.6511,herda_trajetoria_uf_v1
2409902,RN,2027,0.7383,herda_trajetoria_uf_v1
2409902,RN,2028,0.8255,herda_trajetoria_uf_v1
2409902,RN,2029,0.9128,herda_trajetoria_uf_v1
2409902,RN,2030,1.0,herda_trajetoria_uf_v1
2410009,RN,2024,0.4766,herda_trajetoria_uf_v1
2410009,RN,2025,0.5639,herda_trajetoria_uf_v1
2410009,RN,2026,0.6511,herda_trajetoria_uf_v1
2410009,RN,2027,0.7383,herda_trajetoria_uf_v1
2410009,RN,2028,0.8255,herda_trajetoria_uf_v1
2410009,RN,2029,0.9128,herda_trajetoria_uf_v1
2410009,RN,2030,1.0,herda_trajetoria_uf_v1
2410108,RN,2024,0.4766,herda_trajetoria_uf_v1
2410108,RN,2025,0.5639,herda_trajetoria_uf_v1
2410108,RN,2026,0.6511,herda_trajetoria_uf_v1
2410108,RN,2027,0.7383,herda_trajetoria_uf_v1
2410108,RN,2028,0.8255,herda_trajetoria_uf_v1
2410108,RN,2029,0.9128,herda_trajetoria_uf_v1
2410108,RN,2030,1.0,herda_trajetoria_uf_v1
2410207,RN,2024,0.4766,herda_trajetoria_uf_v1
2410207,RN,2025,0.5639,herda_trajetoria_uf_v1
2410207,RN,2026,0.6511,herda_trajetoria_uf_v1
2410207,RN,2027,0.7383,herda_trajetoria_uf_v1
2410207,RN,2028,0.8255,herda_trajetoria_uf_v1
2410207,RN,2029,0.9128,herda_trajetoria_uf_v1
2410207,RN,2030,1.0,herda_trajetoria_uf_v1
2410256,RN,2024,0.4766,herda_trajetoria_uf_v1
2410256,RN,2025,0.5639,herda_trajetoria_uf_v1
2410256,RN,2026,0.6511,herda_trajetoria_uf_v1
2410256,RN,2027,0.7383,herda_trajetoria_uf_v1
2410256,RN,2028,0.8255,herda_trajetoria_uf_v1
2410256,RN,2029,0.9128,herda_trajetoria_uf_v1
2410256,RN,2030,1.0,herda_trajetoria_uf_v1
2410306,RN,2024,0.4766,herda_trajetoria_uf_v1
2410306,RN,2025,0.5639,herda_trajetoria_uf_v1
2410306,RN,2026,0.6511,herda_trajetoria_uf_v1
2410306,RN,2027,0.7383,herda_trajetoria_uf_v1
2410306,RN,2028,0.8255,herda_trajetoria_uf_v1
2410306,RN,2029,0.9128,herda_trajetoria_uf_v1
2410306,RN,2030,1.0,herda_trajetoria_uf_v1
2410405,RN,2024,0.4766,herda_trajetoria_uf_v1
2410405,RN,2025,0.5639,herda_trajetoria_uf_v1
2410405,RN,2026,0.6511,herda_trajetoria_uf_v1
2410405,RN,2027,0.7383,herda_trajetoria_uf_v1
2410405,RN,2028,0.8255,herda_trajetoria_uf_v1
2410405,RN,2029,0.9128,herda_trajetoria_uf_v1
2410405,RN,2030,1.0,herda_trajetoria_uf_v1
2410504,RN,2024,0.4766,herda_trajetoria_uf_v1
2410504,RN,2025,0.5639,herda_trajetoria_uf_v1
2410504,RN,2026,0.6511,herda_trajetoria_uf_v1
2410504,RN,2027,0.7383,herda_trajetoria_uf_v1
2410504,RN,2028,0.8255,herda_trajetoria_uf_v1
2410504,RN,2029,0.9128,herda_trajetoria_uf_v1
2410504,RN,2030,1.0,herda_trajetoria_uf_v1
2410603,RN,2024,0.4766,herda_trajetoria_uf_v1
2410603,RN,2025,0.5639,herda_trajetoria_uf_v1
2410603,RN,2026,0.6511,herda_trajetoria_uf_v1
2410603,RN,2027,0.7383,herda_trajetoria_uf_v1
2410603,RN,2028,0.8255,herda_trajetoria_uf_v1
2410603,RN,2029,0.9128,herda_trajetoria_uf_v1
2410603,RN,2030,1.0,herda_trajetoria_uf_v1
2410702,RN,2024,0.4766,herda_trajetoria_uf_v1
2410702,RN,2025,0.5639,herda_trajetoria_uf_v1
2410702,RN,2026,0.6511,herda_trajetoria_uf_v1
2410702,RN,2027,0.7383,herda_trajetoria_uf_v1
2410702,RN,2028,0.8255,herda_trajetoria_uf_v1
2410702,RN,2029,0.9128,herda_trajetoria_uf_v1
2410702,RN,2030,1.0,herda_trajetoria_uf_v1
2410801,RN,2024,0.4766,herda_trajetoria_uf_v1
2410801,RN,2025,0.5639,herda_trajetoria_uf_v1
2410801,RN,2026,0.6511,herda_trajetoria_uf_v1
2410801,RN,2027,0.7383,herda_trajetoria_uf_v1
2410801,RN,2028,0.8255,herda_trajetoria_uf_v1
2410801,RN,2029,0.9128,herda_trajetoria_uf_v1
2410801,RN,2030,1.0,herda_trajetoria_uf_v1
2410900,RN,2024,0.4766,herda_trajetoria_uf_v1
2410900,RN,2025,0.5639,herda_trajetoria_uf_v1
2410900,RN,2026,0.6511,herda_trajetoria_uf_v1
2410900,RN,2027,0.7383,herda_trajetoria_uf_v1
2410900,RN,2028,0.8255,herda_trajetoria_uf_v1
2410900,RN,2029,0.9128,herda_trajetoria_uf_v1
2410900,RN,2030,1.0,herda_trajetoria_uf_v1
2411007,RN,2024,0.4766,herda_trajetoria_uf_v1
2411007,RN,2025,0.5639,herda_trajetoria_uf_v1
2411007,RN,2026,0.6511,herda_trajetoria_uf_v1
2411007,RN,2027,0.7383,herda_trajetoria_uf_v1
2411007,RN,2028,0.8255,herda_trajetoria_uf_v1
2411007,RN,2029,0.9128,herda_trajetoria_uf_v1
2411007,RN,2030,1.0,herda_trajetoria_uf_v1
2411056,RN,2024,0.4766,herda_trajetoria_uf_v1
2411056,RN,2025,0.5639,herda_trajetoria_uf_v1
2411056,RN,2026,0.6511,herda_trajetoria_uf_v1
2411056,RN,2027,0.7383,herda_trajetoria_uf_v1
2411056,RN,2028,0.8255,herda_trajetoria_uf_v1
2411056,RN,2029,0.9128,herda_trajetoria_uf_v1
2411056,RN,2030,1.0,herda_trajetoria_uf_v1
2411106,RN,2024,0.4766,herda_trajetoria_uf_v1
2411106,RN,2025,0.5639,herda_trajetoria_uf_v1
2411106,RN,2026,0.6511,herda_trajetoria_uf_v1
2411106,RN,2027,0.7383,herda_trajetoria_uf_v1
2411106,RN,2028,0.8255,herda_trajetoria_uf_v1
2411106,RN,2029,0.9128,herda_trajetoria_uf_v1
2411106,RN,2030,1.0,herda_trajetoria_uf_v1
2411205,RN,2024,0.4766,herda_trajetoria_uf_v1
2411205,RN,2025,0.5639,herda_trajetoria_uf_v1
2411205,RN,2026,0.6511,herda_trajetoria_uf_v1
2411205,RN,2027,0.7383,herda_trajetoria_uf_v1
2411205,RN,2028,0.8255,herda_trajetoria_uf_v1
2411205,RN,2029,0.9128,herda_trajetoria_uf_v1
2411205,RN,2030,1.0,herda_trajetoria_uf_v1
2411403,RN,2024,0.4766,herda_trajetoria_uf_v1
2411403,RN,2025,0.5639,herda_trajetoria_uf_v1
2411403,RN,2026,0.6511,herda_trajetoria_uf_v1
2411403,RN,2027,0.7383,herda_trajetoria_uf_v1
2411403,RN,2028,0.8255,herda_trajetoria_uf_v1
2411403,RN,2029,0.9128,herda_trajetoria_uf_v1
2411403,RN,2030,1.0,herda_trajetoria_uf_v1
2411429,RN,2024,0.4766,herda_trajetoria_uf_v1
2411429,RN,2025,0.5639,herda_trajetoria_uf_v1
2411429,RN,2026,0.6511,herda_trajetoria_uf_v1
2411429,RN,2027,0.7383,herda_trajetoria_uf_v1
2411429,RN,2028,0.8255,herda_trajetoria_uf_v1
2411429,RN,2029,0.9128,herda_trajetoria_uf_v1
2411429,RN,2030,1.0,herda_trajetoria_uf_v1
2411502,RN,2024,0.4766,herda_trajetoria_uf_v1
2411502,RN,2025,0.5639,herda_trajetoria_uf_v1
2411502,RN,2026,0.6511,herda_trajetoria_uf_v1
2411502,RN,2027,0.7383,herda_trajetoria_uf_v1
2411502,RN,2028,0.8255,herda_trajetoria_uf_v1
2411502,RN,2029,0.9128,herda_trajetoria_uf_v1
2411502,RN,2030,1.0,herda_trajetoria_uf_v1
2411601,RN,2024,0.4766,herda_trajetoria_uf_v1
2411601,RN,2025,0.5639,herda_trajetoria_uf_v1
2411601,RN,2026,0.6511,herda_trajetoria_uf_v1
2411601,RN,2027,0.7383,herda_trajetoria_uf_v1
2411601,RN,2028,0.8255,herda_trajetoria_uf_v1
2411601,RN,2029,0.9128,herda_trajetoria_uf_v1
2411601,RN,2030,1.0,herda_trajetoria_uf_v1
2411700,RN,2024,0.4766,herda_trajetoria_uf_v1
2411700,RN,2025,0.5639,herda_trajetoria_uf_v1
2411700,RN,2026,0.6511,herda_trajetoria_uf_v1
2411700,RN,2027,0.7383,herda_trajetoria_uf_v1
2411700,RN,2028,0.8255,herda_trajetoria_uf_v1
2411700,RN,2029,0.9128,herda_trajetoria_uf_v1
2411700,RN,2030,1.0,herda_trajetoria_uf_v1
2411809,RN,2024,0.4766,herda_trajetoria_uf_v1
2411809,RN,2025,0.5639,herda_trajetoria_uf_v1
2411809,RN,2026,0.6511,herda_trajetoria_uf_v1
2411809,RN,2027,0.7383,herda_trajetoria_uf_v1
2411809,RN,2028,0.8255,herda_trajetoria_uf_v1
2411809,RN,2029,0.9128,herda_trajetoria_uf_v1
2411809,RN,2030,1.0,herda_trajetoria_uf_v1
2411908,RN,2024,0.4766,herda_trajetoria_uf_v1
2411908,RN,2025,0.5639,herda_trajetoria_uf_v1
2411908,RN,2026,0.6511,herda_trajetoria_uf_v1
2411908,RN,2027,0.7383,herda_trajetoria_uf_v1
2411908,RN,2028,0.8255,herda_trajetoria_uf_v1
2411908,RN,2029,0.9128,herda_trajetoria_uf_v1
2411908,RN,2030,1.0,herda_trajetoria_uf_v1
2412005,RN,2024,0.4766,herda_trajetoria_uf_v1
2412005,RN,2025,0.5639,herda_trajetoria_uf_v1
2412005,RN,2026,0.6511,herda_trajetoria_uf_v1
2412005,RN,2027,0.7383,herda_trajetoria_uf_v1
2412005,RN,2028,0.8255,herda_trajetoria_uf_v1
2412005,RN,2029,0.9128,herda_trajetoria_uf_v1
2412005,RN,2030,1.0,herda_trajetoria_uf_v1
2412104,RN,2024,0.4766,herda_trajetoria_uf_v1
2412104,RN,2025,0.5639,herda_trajetoria_uf_v1
2412104,RN,2026,0.6511,herda_trajetoria_uf_v1
2412104,RN,2027,0.7383,herda_trajetoria_uf_v1
2412104,RN,2028,0.8255,herda_trajetoria_uf_v1
2412104,RN,2029,0.9128,herda_trajetoria_uf_v1
2412104,RN,2030,1.0,herda_trajetoria_uf_v1
2412203,RN,2024,0.4766,herda_trajetoria_uf_v1
2412203,RN,2025,0.5639,herda_trajetoria_uf_v1
2412203,RN,2026,0.6511,herda_trajetoria_uf_v1
2412203,RN,2027,0.7383,herda_trajetoria_uf_v1
2412203,RN,2028,0.8255,herda_trajetoria_uf_v1
2412203,RN,2029,0.9128,herda_trajetoria_uf_v1
2412203,RN,2030,1.0,herda_trajetoria_uf_v1
2412302,RN,2024,0.4766,herda_trajetoria_uf_v1
